job_title,employer,city,province,min_salary,max_salary,avg_salary,sql,python,excel,tableau,power_bi
Business and Marketing Analysts,Bayshore HealthCare,Mississauga,ON,65000.0,87000.0,76000.0,0,0,0,0,0
Systems and Data Analysts,SULYMON GLOBAL INC.,North York,ON,90480.0,90480.0,90480.0,1,1,0,0,0
Systems and Data Analysts,National Bank of Canada,MontrÃƒÂ©al,QC,76000.0,89440.0,82720.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Vancouver Coastal Health,Vancouver,BC,79310.40000000001,114025.6,96668.0,0,0,0,0,0
Business and Technical Analysts,Medicentres Canada Inc.,Newmarket,ON,64123.59,86600.0,75361.795,0,0,0,0,0
Senior Business Intelligence Analysts,ENERCARE,Markham,ON,68000.0,88300.0,78150.0,1,0,1,1,0
Senior Supply Chain Data Analysts,McCain Foods Limited,Toronto,ON,68500.0,87000.0,77750.0,0,0,0,0,0
Financial and Operational Analysts,Alliance Door Products,Abbotsford,BC,30240.56,57200.0,43720.28,0,0,1,0,0
Business Systems Analysts,Eastlink,Halifax,NS,85816.8,91520.0,88668.4,0,0,0,0,0
Senior Business Analysts,"Taro Pharmaceuticals INC, Canada",Brampton,ON,66000.0,84500.0,75250.0,0,0,1,0,0
Senior Data Analysts,Triumph Well Services,Calgary,AB,104000.0,104000.0,104000.0,0,0,0,0,0
Business and Technical Analysts,Irving Shipbuilding,Dartmouth,NS,64123.59,86600.0,75361.795,0,0,1,0,0
Senior Business Intelligence Analysts,Gildan Activewear Inc,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,1,0,0,1,0
Senior Data Analysts,VISAY TECHNOLOGIES INC,Edmonton,AB,87464.0,87464.0,87464.0,0,0,0,0,0
Senior Business Analysts,ServiceTitan,Remote,Undef,30240.56,93000.0,61620.28,0,0,1,0,0
Financial and Operational Analysts,University of Manitoba,Winnipeg,MB,64731.76,97097.64,80914.7,0,0,0,0,0
Systems and Data Analysts,Copperleaf Technologies Inc.,Metro Vancouver Regional District,BC,85000.0,110000.0,97500.0,1,0,0,0,0
Senior Business Analysts,Tim Hortons | Company #4020653,London,ON,66000.0,84500.0,75250.0,0,0,1,0,0
Systems and Data Analysts,Owen Sound Family Health Team,Owen Sound,ON,45344.0,57200.0,51272.0,0,0,0,0,0
Business Systems Analysts,UST Global,Toronto,ON,85816.8,91520.0,88668.4,1,0,1,0,0
Senior Supply Chain Data Analysts,Lifemark Health Group,North York,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Systems and Data Analysts,Vail Resorts Corporate,Remote,Undef,70000.0,87110.0,78555.0,1,0,1,0,0
Senior Business Intelligence Analysts,City of Edmonton,Edmonton,AB,85915.26,108564.32,97239.79,0,0,0,0,0
Financial and Operational Analysts,Alliance Door Products,Calgary,AB,50000.0,76458.0,63229.0,0,0,1,0,0
Senior Business Analysts,CTi Living,Etobicoke,ON,48000.0,57200.0,52600.0,0,0,1,0,0
Senior Business Intelligence Analysts,MaintainX,Toronto,ON,30240.56,57200.0,43720.28,0,0,0,0,0
Senior Business Intelligence Analysts,Cozey,Mont-royal,QC,68000.0,88300.0,78150.0,0,0,1,0,0
Senior Business Analysts,Jeevan Technologies,Toronto,ON,137280.0,180000.0,158640.0,0,0,0,0,0
Senior Supply Chain Data Analysts,IMP Group,Amherst,NS,68500.0,87000.0,77750.0,0,0,1,0,0
Business and Marketing Analysts,MacDon Industries Ltd.,Winnipeg,MB,65000.0,87000.0,76000.0,0,0,1,0,0
Senior Supply Chain Data Analysts,C.G.I.,MontrÃƒÂ©al,QC,68500.0,87000.0,77750.0,1,0,0,0,0
Senior Business Intelligence Analysts,BC Centre for Excellence in HIV/AIDS,Vancouver,BC,67861.0,93310.8,80585.9,1,1,0,0,0
Senior Supply Chain Data Analysts,Element Fleet Management,Mississauga,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Financial and Operational Analysts,Canco,Kelowna,BC,60000.0,70000.0,65000.0,0,0,0,0,0
Business Systems Analysts,"Rothmans, Benson & Hedges Inc",Toronto,ON,92610.0,103700.0,98155.0,0,0,0,0,0
Business and Technical Analysts,Entegra LLP,Leduc,AB,64123.59,86600.0,75361.795,0,0,1,0,0
Financial and Operational Analysts,Intelcom,MontrÃƒÂ©al,QC,50000.0,76458.0,63229.0,0,0,1,0,0
Senior Business Analysts,NewAge Products Inc,Remote,Undef,66000.0,84500.0,75250.0,1,0,1,1,0
Senior Business Analysts,CLEAResult,Port Coquitlam,BC,58240.0,58240.0,58240.0,0,0,1,0,0
Business and Technical Analysts,BGIS,Markham,ON,64123.59,86600.0,75361.795,0,0,1,0,0
Senior Business Intelligence Analysts,Q1 Technologies,MontrÃƒÂ©al,QC,137280.0,145600.0,141440.0,1,0,0,0,0
Senior Supply Chain Data Analysts,ALS Global,Kamloops,BC,30240.56,57200.0,43720.28,0,0,1,0,0
Senior Supply Chain Data Analysts,The City of Maple Ridge,Maple Ridge,BC,94494.4,111633.6,103064.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Authentic8,Remote,Undef,68500.0,87000.0,77750.0,0,0,0,0,0
Business and Technical Analysts,Enerkem Inc.,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,0,1,0,0,0
Senior Supply Chain Data Analysts,The Home Depot Canada,Toronto,ON,68500.0,87000.0,77750.0,0,0,1,1,0
Senior Supply Chain Data Analysts,American Iron and Metal,Hamilton,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Senior Supply Chain Data Analysts,Scotiabank,Scarborough,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Financial and Operational Analysts,Boreala Management,MontrÃƒÂ©al,QC,50000.0,76458.0,63229.0,0,0,1,0,0
Business and Marketing Analysts,InSync,Calgary,AB,65000.0,87000.0,76000.0,0,0,0,0,0
Systems and Data Analysts,Kwantlen Polytechnic University,Surrey,BC,37440.0,57200.0,47320.0,1,1,1,0,0
Business and Marketing Analysts,Spark Power,Oakville,ON,65000.0,87000.0,76000.0,0,0,0,0,0
Business and Technical Analysts,Gildan Activewear Inc,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,0,0,1,1,0
Senior Business Intelligence Analysts,S&P Global,Toronto,ON,68000.0,88300.0,78150.0,0,0,1,0,0
Systems and Data Analysts,Amazon Development Centre Canada ULC - K03,Vancouver,BC,76400.0,76400.0,76400.0,1,1,0,1,0
Business and Technical Analysts,Saint Laurent Consulting,Winnipeg,MB,64123.59,86600.0,75361.795,0,0,0,0,0
Business and Technical Analysts,Atlantis IT group,Toronto,ON,64123.59,86600.0,75361.795,1,1,0,0,0
Senior Supply Chain Data Analysts,The Boyd Group,Winnipeg,MB,68500.0,87000.0,77750.0,0,0,1,0,0
Business and Marketing Analysts,A&M Canadian Immigration Law Corporation,Winnipeg,MB,45760.0,57200.0,51480.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Foilcon,Toronto,ON,68500.0,87000.0,77750.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Seaspan ULC,North Vancouver,BC,81000.0,99000.0,90000.0,0,0,1,0,0
Financial and Operational Analysts,Canada Goose Inc.,Toronto,ON,50000.0,76458.0,63229.0,0,0,1,0,0
Senior Business Intelligence Analysts,TARO PHARMACEUTICALS INC.,Brampton,ON,68000.0,88300.0,78150.0,0,0,0,0,0
Senior Supply Chain Data Analysts,GardaWorld,MontrÃƒÂ©al,QC,68500.0,87000.0,77750.0,0,0,0,0,0
Senior Business Intelligence Analysts,"Taro Pharmaceuticals INC, Canada",Brampton,ON,68000.0,88300.0,78150.0,0,0,0,0,0
Business Systems Analysts,Infoblox Canada Ltd.,Burnaby,BC,108347.2,108347.2,108347.2,0,0,0,0,0
Senior Supply Chain Data Analysts,Royal Bank of Canada,Vancouver,BC,68500.0,87000.0,77750.0,1,1,1,1,0
Senior Supply Chain Data Analysts,CGI,MontrÃƒÂ©al,QC,68500.0,87000.0,77750.0,0,0,0,0,0
Business Systems Analysts,XLNCY SOLUTIONS,Brampton,ON,59280.0,59280.0,59280.0,0,0,0,0,0
Senior Business Analysts,Aviso Wealth,Toronto,ON,87000.0,115000.0,101000.0,1,0,0,0,0
Business Systems Analysts,Canadian Systems Inc.,Etobicoke,ON,86320.0,86320.0,86320.0,0,0,0,0,0
Financial and Operational Analysts,MCL Motor Cars 2010,Vancouver,BC,66996.8,66996.8,66996.8,0,0,1,0,0
Senior Business Intelligence Analysts,Mandi Guys Inc.,London,ON,75000.0,75000.0,75000.0,0,0,1,0,0
Business Systems Analysts,Save Max Real Estate Inc.,Mississauga,ON,91520.0,91520.0,91520.0,0,0,0,0,0
Business Systems Analysts,108 ideaspace inc.,Toronto,ON,90001.6,93600.0,91800.8,0,0,0,0,0
Business Systems Analysts,ElementIQ Media Inc.,Port Coquitlam,BC,95680.0,95680.0,95680.0,0,0,0,0,0
Senior Supply Chain Data Analysts,SCOR,Toronto,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Business and Technical Analysts,MacDonald Dettwiler & Associates Inc.,Richmond,BC,98000.0,144100.0,121050.0,0,1,0,0,0
Business and Technical Analysts,Talan,MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,1,0,0,0,0
Senior Supply Chain Data Analysts,Brink's Incorporated,Toronto,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Business Systems Analysts,TD SYNNEX Canada,Mississauga,ON,86008.0,86008.0,86008.0,1,0,0,0,0
Senior Business Intelligence Analysts,Bisti Foreign Exchange,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,0,0,0,0,0
Senior Supply Chain Data Analysts,Scotiabank,Ottawa,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Systems and Data Analysts,Aritzia,Vaughan,ON,75000.0,150000.0,112500.0,0,0,0,1,0
Business and Marketing Analysts,Confidential,Scarborough,ON,41600.0,57200.0,49400.0,0,0,1,0,0
Senior Data Analysts,University of Saskatchewan,Saskatoon,SK,69695.0,115286.0,92490.5,0,0,1,1,0
Senior Data Analysts,Element Fleet Management,Mississauga,ON,69000.0,86000.0,77500.0,1,0,1,1,0
Business and Technical Analysts,COREL CORPORATION USA,Remote,Undef,100000.0,110000.0,105000.0,0,0,0,1,0
Senior Data Analysts,KF Aerospace,Kelowna,BC,77000.0,96000.0,86500.0,1,0,0,0,0
Senior Business Analysts,Ontario Health,Toronto,ON,66000.0,84500.0,75250.0,1,1,1,0,0
Senior Data Analysts,247 Labs Inc,Toronto,ON,69000.0,86000.0,77500.0,1,1,0,0,0
Senior Data Analysts,I Tech Computer INC,Markham,ON,93600.0,93600.0,93600.0,1,0,0,0,0
Senior Data Analysts,Scotiabank,Toronto,ON,69000.0,86000.0,77500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Pet Valu,Greater Toronto Area,ON,68500.0,87000.0,77750.0,1,1,1,1,0
Senior Business Intelligence Analysts,Tucows,Remote in Toronto,ON,66500.0,78200.0,72350.0,0,0,0,0,0
Senior Data Analysts,Walmart Canada,Mississauga,ON,69000.0,86000.0,77500.0,0,0,0,0,0
Senior Business Analysts,Newfoundland and Labrador Centre for Health...,Remote,Undef,72639.0,94431.0,83535.0,0,0,0,0,0
Senior Business Intelligence Analysts,Vancouver Coastal Health,Vancouver,BC,79310.40000000001,114025.6,96668.0,1,1,1,1,0
Senior Supply Chain Data Analysts,Innergex,Longueuil,QC,68500.0,87000.0,77750.0,1,1,0,1,0
Senior Supply Chain Data Analysts,Vosyn,Remote,Undef,66560.0,72800.0,69680.0,1,1,1,1,0
Financial and Operational Analysts,G2S2 Capital Inc,Halifax,NS,50000.0,76458.0,63229.0,0,0,1,0,0
Systems and Data Analysts,Ray Legacy Consulting Services Inc.,Burnaby,BC,76960.0,76960.0,76960.0,1,0,0,0,0
Systems and Data Analysts,Tekshapers Inc,Vancouver,BC,137280.0,140000.0,138640.0,1,1,0,0,0
Senior Business Analysts,Klick Health,Toronto,ON,66000.0,84500.0,75250.0,1,0,0,0,0
Senior Business Intelligence Analysts,T&T Supermarket,Markham,ON,68000.0,88300.0,78150.0,1,0,1,0,0
Senior Business Intelligence Analysts,Top Aces,Dorval,QC,68000.0,88300.0,78150.0,1,0,0,0,0
Senior Business Analysts,Manitoba Public Insurance,Winnipeg,MB,66000.0,84500.0,75250.0,1,1,0,1,0
Business and Technical Analysts,Porter Airlines Inc.,Toronto,ON,64123.59,86600.0,75361.795,1,0,1,1,0
Senior Business Analysts,Mariner Innovations,Remote,Undef,66000.0,84500.0,75250.0,0,0,0,0,0
Financial and Operational Analysts,AutoTrader.ca,Greater Toronto Area,ON,50000.0,76458.0,63229.0,0,0,0,0,0
Financial and Operational Analysts,"Trimac Transportation, Ltd (ND)",Edmonton,AB,50000.0,76458.0,63229.0,1,0,1,1,0
Business and Technical Analysts,FlightHub,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,1,0,1,0,0
Business and Technical Analysts,Parallels,Toronto,ON,64123.59,86600.0,75361.795,0,0,0,1,0
Senior Supply Chain Data Analysts,IQVIA,Kirkland,QC,68500.0,87000.0,77750.0,0,0,1,0,0
Business and Marketing Analysts,AFL Telecommunications LLC,Surrey,BC,30240.56,57200.0,43720.28,0,0,1,0,0
Systems and Data Analysts,Tekshapers Software Solutions Pvt Ltd,Vancouver,BC,80000.0,120000.0,100000.0,1,1,0,0,0
Systems and Data Analysts,Infosys,MontrÃƒÂ©al,QC,76000.0,89440.0,82720.0,1,0,0,0,0
Senior Supply Chain Data Analysts,Monark,White Rock,BC,55000.0,75000.0,65000.0,0,1,1,1,0
Financial and Operational Analysts,MultiTech,Toronto,ON,50000.0,76458.0,63229.0,0,0,1,0,0
Business and Technical Analysts,COREL CORPORATION USA,Toronto,ON,100000.0,110000.0,105000.0,0,0,0,1,0
Systems and Data Analysts,GFT Technologies SE,MontrÃƒÂ©al,QC,76000.0,89440.0,82720.0,0,0,0,0,0
Business Systems Analysts,Fraser Health,Surrey,BC,72113.6,103646.4,87880.0,0,0,0,0,0
Senior Supply Chain Data Analysts,EY,Toronto,ON,68500.0,87000.0,77750.0,0,0,0,0,0
Business and Technical Analysts,COREL CORPORATION USA,Waterloo,ON,100000.0,110000.0,105000.0,0,0,0,1,0
Business and Marketing Analysts,G2S2 Capital Inc,Halifax,NS,65000.0,87000.0,76000.0,0,0,1,0,0
Business and Technical Analysts,COREL CORPORATION USA,Ottawa,ON,100000.0,110000.0,105000.0,0,0,0,1,0
Senior Business Analysts,Prophecy Technologies Corp,London,ON,62400.0,104000.0,83200.0,0,0,1,0,0
Business and Marketing Analysts,IQ4I Canada Inc,Ancaster,ON,89440.0,91520.0,90480.0,0,0,0,0,0
Systems and Data Analysts,Colours of Punjabi Event Organization Inc.,Surrey,BC,79040.0,79040.0,79040.0,1,0,0,0,0
Business and Technical Analysts,Electronic Arts,Vancouver,BC,89300.0,123000.0,106150.0,1,1,0,0,0
Senior Data Analysts,Clutch Technologies Inc.,Etobicoke,ON,69000.0,86000.0,77500.0,1,0,0,1,0
Senior Business Analysts,Capgemini,MontrÃƒÂ©al,QC,72113.6,112694.4,92404.0,0,0,1,0,0
Business Systems Analysts,AtkinsRÃƒÂ©alis,Richmond,BC,68960.0,94820.0,81890.0,0,0,1,0,0
Business and Technical Analysts,Lululemon,Delta,BC,66000.0,86600.0,76300.0,0,0,1,0,0
Senior Business Analysts,Absorb Software,Remote,Undef,66000.0,84500.0,75250.0,0,0,0,1,0
Senior Supply Chain Data Analysts,Purdys Chocolatier,Vancouver,BC,70000.0,85000.0,77500.0,0,0,1,0,0
Business Systems Analysts,Helios Retail Consulting Limited,Oakville,ON,89440.0,93600.0,91520.0,1,1,0,0,0
Business and Technical Analysts,Lululemon,Mississauga,ON,66000.0,86600.0,76300.0,0,0,1,0,0
Business and Technical Analysts,VERB Interactive,Remote in Halifax,NS,64123.59,86600.0,75361.795,0,0,0,0,0
Business and Technical Analysts,COREL CORPORATION USA,Winnipeg,MB,100000.0,110000.0,105000.0,0,0,0,1,0
Senior Business Intelligence Analysts,Piller's Fine Foods,Waterloo,ON,30240.56,57200.0,43720.28,0,0,1,0,0
Business and Technical Analysts,CCM Hockey,MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,0,0,0,1,0
Business Systems Analysts,QualPro Systems Inc.,North York,ON,90064.0,90064.0,90064.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Enbridge Contingent Talent Community,Calgary,AB,68500.0,87000.0,77750.0,0,0,1,0,0
Database Analysts,COHASH IT SERVICES INC.,Burnaby,BC,111280.0,111280.0,111280.0,1,0,0,0,0
Business and Technical Analysts,Exertis | JAM,Baie-d'urfe,QC,64123.59,86600.0,75361.795,0,0,0,0,0
Business Systems Analysts,CarltonOne,Markham,ON,70000.0,80000.0,75000.0,0,0,0,0,0
Senior Business Analysts,The Dufresne Group (TDG),Winnipeg,MB,66000.0,84500.0,75250.0,1,1,1,1,0
Business and Technical Analysts,CGI,MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,0,0,0,0,0
Business and Technical Analysts,airmedic,Saint-Hubert,QC,64123.59,86600.0,75361.795,1,0,0,0,0
Senior Business Analysts,Intact,MontrÃƒÂ©al,QC,66000.0,84500.0,75250.0,0,0,0,0,0
Senior Business Analysts,CGI,MontrÃƒÂ©al,QC,66000.0,84500.0,75250.0,0,0,0,0,0
Senior Business Analysts,GFT Technologies SE,MontrÃƒÂ©al,QC,66000.0,84500.0,75250.0,0,0,0,0,0
Business and Technical Analysts,COREL CORPORATION USA,Vancouver,BC,100000.0,110000.0,105000.0,0,0,0,1,0
Senior Business Intelligence Analysts,Vancouver Airport Authority,Vancouver,BC,80932.0,105773.0,93352.5,0,0,1,1,0
Business Systems Analysts,Royal Bank of Canada,Calgary,AB,30240.56,57200.0,43720.28,1,0,0,1,0
Business Systems Analysts,SS&C,Mississauga,ON,85816.8,91520.0,88668.4,1,0,1,0,0
Financial and Operational Analysts,Douglas College,New Westminster,BC,68994.0,68994.0,68994.0,0,0,0,0,0
Business Systems Analysts,EKZERO CORPORATION,Woodbridge,ON,90480.0,90480.0,90480.0,1,0,0,0,0
Business Systems Analysts,Gallagher,Remote in Toronto,ON,85816.8,91520.0,88668.4,0,0,0,0,0
Senior Supply Chain Data Analysts,Ontario Mutuals,London,ON,68500.0,87000.0,77750.0,0,0,0,0,0
Business and Marketing Analysts,CBIG- Canadian Benefits Invst & Ins Grp,Prince George,BC,50000.0,60000.0,55000.0,0,0,1,0,0
Business Systems Analysts,Cognition+,Remote in London,ON,85816.8,91520.0,88668.4,0,0,0,0,0
Business Systems Analysts,CognitoCRM,Mississauga,ON,91520.0,91520.0,91520.0,0,0,0,0,0
Business Systems Analysts,aim1221 tech solutions Inc,Edmonton,AB,98009.6,98009.6,98009.6,0,0,0,0,0
Senior Business Analysts,Greenshield Holdings,Etobicoke,ON,66000.0,84500.0,75250.0,0,0,1,0,0
Senior Business Intelligence Analysts,PHSA,Vancouver,BC,88990.0,127923.0,108456.5,0,0,0,0,0
Business and Technical Analysts,SociÃƒÂ©tÃƒÂ© GÃƒÂ©nÃƒÂ©rale,MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,0,0,0,0,0
Financial and Operational Analysts,Miniso,Edmonton,AB,93600.0,93600.0,93600.0,0,0,0,0,0
Financial and Operational Analysts,Stelco,Haldimand,ON,30240.56,57200.0,43720.28,0,0,1,0,0
Senior Business Intelligence Analysts,Aviso Wealth,Toronto,ON,77000.0,95000.0,86000.0,1,0,0,0,0
Business Systems Analysts,Horizon Tech Services INC,Calgary,AB,98280.0,98280.0,98280.0,0,0,0,0,0
Business and Technical Analysts,Foodtastic,MontrÃƒÂ©al,QC,30240.56,57200.0,43720.28,0,0,1,1,0
Business Systems Analysts,Global One Data Inc.,Surrey,BC,95680.0,95680.0,95680.0,0,0,0,0,0
Senior Supply Chain Data Analysts,BAXTER,Mississauga,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Senior Business Intelligence Analysts,Samsung Electronics,Mississauga,ON,68000.0,88300.0,78150.0,0,0,0,0,0
Senior Supply Chain Data Analysts,Aversan,Ottawa,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Senior Business Analysts,BMO Financial Group,Toronto,ON,74800.0,138600.0,106700.0,0,0,0,0,0
Senior Business Analysts,Thomson Reuters,Toronto,ON,66000.0,84500.0,75250.0,0,0,1,0,0
Business Systems Analysts,Premiumreal Technologies Inc.,Nepean,ON,55120.0,57200.0,56160.0,0,0,0,0,0
Business Systems Analysts,D.D ENTERPRISES INC,Brampton,ON,86320.0,86320.0,86320.0,0,0,0,0,0
Business and Marketing Analysts,MANRO ENTERPRISES LTD,Surrey,BC,61360.0,61360.0,61360.0,0,0,1,0,0
Senior Data Analysts,McGill University,MontrÃƒÂ©al,QC,76065.6,76065.6,76065.6,1,1,0,0,0
Systems and Data Analysts,McGill University,MontrÃƒÂ©al,QC,62400.0,72800.0,67600.0,1,0,0,0,0
Systems and Data Analysts,BRP,Valcourt,QC,76000.0,89440.0,82720.0,0,0,0,0,0
Systems and Data Analysts,BRP,Sherbrooke,QC,76000.0,89440.0,82720.0,0,0,0,0,0
Senior Data Analysts,HelloFresh,Toronto,ON,30240.56,57200.0,43720.28,1,1,1,1,0
Systems and Data Analysts,District of Squamish,Squamish,BC,87734.4,87734.4,87734.4,1,0,0,0,0
Senior Supply Chain Data Analysts,Voyageur Aviation Corp,Remote in North Bay,ON,68500.0,87000.0,77750.0,0,0,1,0,0
Financial and Operational Analysts,Absorb Software,Remote,Undef,50000.0,76458.0,63229.0,1,1,0,1,0
Senior Business Analysts,SurveyMonkey,Remote,Undef,66000.0,84500.0,75250.0,1,0,1,1,0
Senior Data Analysts,Klue,Vancouver,BC,44000.0,57200.0,50600.0,0,1,1,0,0
Senior Business Analysts,Zendesk,MontrÃƒÂ©al,QC,66000.0,84500.0,75250.0,1,0,0,1,0
Senior Data Analysts,Surerus Murphy Joint Venture,Calgary,AB,69000.0,86000.0,77500.0,1,0,0,0,0
Financial and Operational Analysts,Dayforce,Remote,Undef,83500.0,149300.0,116400.0,0,0,1,1,0
Database Analysts,Chase Auto Parts Inc.,Mississauga,ON,87360.0,87360.0,87360.0,1,1,0,0,0
Business Systems Analysts,MHI RJ Aviation ULC,Downsview,ON,85816.8,91520.0,88668.4,1,1,1,0,0
Senior Supply Chain Data Analysts,SITA Switzerland Sarl,MontrÃƒÂ©al,QC,68500.0,87000.0,77750.0,0,0,1,0,0
Business Systems Analysts,Mattr,Toronto,ON,85816.8,91520.0,88668.4,1,0,1,1,0
Systems and Data Analysts,Kenaidan Contracting Ltd,Mississauga,ON,76000.0,89440.0,82720.0,1,1,0,0,0
Business and Marketing Analysts,IT Chapter,Ottawa,ON,65000.0,87000.0,76000.0,0,0,0,0,0
Senior Data Analysts,PHSA,Vancouver,BC,88990.0,127923.0,108456.5,0,0,0,0,0
Business and Technical Analysts,CIBC,Toronto,ON,64123.59,86600.0,75361.795,0,1,0,0,0
Business and Marketing Analysts,Acosta,Toronto,ON,44200.0,57200.0,50700.0,0,0,1,0,0
Senior Data Analysts,Velixo,MontrÃƒÂ©al,QC,69000.0,86000.0,77500.0,1,0,1,0,0
Financial and Operational Analysts,Function Growth Inc.,Remote,Undef,50000.0,75000.0,62500.0,0,0,1,1,0
Financial and Operational Analysts,Arc'teryx,North Vancouver,BC,69000.0,86000.0,77500.0,0,0,1,0,0
Senior Business Intelligence Analysts,University of Waterloo,Waterloo,ON,68000.0,88300.0,78150.0,0,0,0,0,0
Senior Business Intelligence Analysts,Kohl & Frisch Ltd,Concord,ON,100000.0,120000.0,110000.0,1,0,0,0,0
Systems and Data Analysts,V Manage IT,Delta,BC,81120.0,81120.0,81120.0,0,0,0,0,0
Senior Data Analysts,Computershare,Toronto,ON,69000.0,86000.0,77500.0,1,1,0,1,0
Senior Supply Chain Data Analysts,Qventus,Remote,Undef,68500.0,87000.0,77750.0,1,0,0,0,0
Business and Technical Analysts,BC Public Service,100 Mile House,BC,64123.59,72674.35,68398.97,0,0,0,0,0
Senior Business Intelligence Analysts,OMERS,Toronto,ON,30240.56,57200.0,43720.28,1,0,1,0,0
Senior Business Intelligence Analysts,Computershare,Toronto,ON,68000.0,88300.0,78150.0,1,0,1,1,0
Senior Supply Chain Data Analysts,Rogers Communications,Toronto,ON,68500.0,87000.0,77750.0,0,1,1,1,0
Systems and Data Analysts,AG Marketing & Development Group Inc,Mississauga,ON,89440.0,89440.0,89440.0,0,0,0,0,0
Business Systems Analysts,Infin8 Brands Inc,Markham,ON,68000.0,68000.0,68000.0,0,0,0,0,0
Senior Supply Chain Data Analysts,"Amazon Web Services Canada, Inc.",Toronto,ON,68500.0,87000.0,77750.0,1,0,1,1,0
Senior Business Analysts,Emterra Group,Oakville,ON,65000.0,65000.0,65000.0,0,0,0,0,0
Senior Supply Chain Data Analysts,BC Rapid Transit Co. Ltd,Metro Vancouver Regional District,BC,75600.0,113400.0,94500.0,0,0,0,0,0
Senior Business Intelligence Analysts,BRP,Sherbrooke,QC,68000.0,88300.0,78150.0,1,0,0,0,0
Business Systems Analysts,MHI Canada Aerospace Inc.,Toronto,ON,85816.8,91520.0,88668.4,1,1,1,0,0
Senior Data Analysts,JLL,Toronto,ON,69000.0,86000.0,77500.0,1,0,1,0,0
Senior Business Intelligence Analysts,Prophet Business Group ULC,Winnipeg,MB,137280.0,141177.0,139228.5,1,0,0,0,0
Systems and Data Analysts,THIMM Group GmbH + Co. KG,Engineer,BC,76000.0,89440.0,82720.0,0,0,0,0,0
Financial and Operational Analysts,BioAro Inc.,Calgary,AB,102315.2,102315.2,102315.2,0,0,0,0,0
Business and Technical Analysts,The Maples Group (Financial Services),MontrÃƒÂ©al,QC,64123.59,86600.0,75361.795,0,0,1,0,0
Financial and Operational Analysts,Broadstreet Properties LTD,Winnipeg,MB,30240.56,57200.0,43720.28,0,0,0,0,0
Database Analysts,Nautical Consulting Group Ltd.,Surrey,BC,76960.0,76960.0,76960.0,0,0,0,0,0
Senior Business Analysts,NRT Technology Corp.,Toronto,ON,66000.0,84500.0,75250.0,0,0,0,0,0
Financial and Operational Analysts,BRP,Sherbrooke,QC,50000.0,76458.0,63229.0,1,0,1,0,0
Financial and Operational Analysts,MaintainX,Toronto,ON,30240.56,57200.0,43720.28,0,0,0,0,0
Senior Business Intelligence Analysts,Airports Council International,MontrÃƒÂ©al,QC,68000.0,88300.0,78150.0,0,0,1,0,0
Database Analysts,KONECT NLP AI INC.,Surrey,BC,87360.0,87360.0,87360.0,1,0,0,0,0
Senior Business Analysts,Labatt Breweries Canada,Moncton,NB,66000.0,84500.0,75250.0,0,0,1,1,0
Senior Business Analysts,OMERS,Toronto,ON,30240.56,57200.0,43720.28,0,0,1,0,0
Senior Business Analysts,"The Travelers Companies, Inc.",Toronto,ON,30240.56,57200.0,43720.28,0,0,0,0,0
Senior Business Intelligence Analysts,Vancouver Fraser Port Authority,Vancouver,BC,68000.0,88300.0,78150.0,0,0,1,0,0
Senior Business Intelligence Analysts,RGA,MontrÃƒÂ©al,QC,68000.0,88300.0,78150.0,1,0,1,0,0
Business and Marketing Analysts,Mediafy Digital Ltd.,Vancouver,BC,75920.0,79040.0,77480.0,0,0,0,0,0
Business and Technical Analysts,General Mills,Mississauga,ON,64123.59,86600.0,75361.795,0,0,1,0,0
Business and Technical Analysts,MacDonald Dettwiler & Associates Inc.,Brampton,ON,102000.0,125000.0,113500.0,1,0,0,0,0
Senior Supply Chain Data Analysts,CAPCO,Toronto,ON,68500.0,87000.0,77750.0,1,0,0,1,0
Business Systems Analysts,OSI Maritime Systems,Burnaby,BC,92500.0,113500.0,103000.0,0,0,1,0,0
Business Systems Analysts,RCN Call Center Services Inc,Oakville,ON,79000.0,79000.0,79000.0,0,0,0,0,0
