job_id,job_title,company_name,language_and_tools,job_salary,city,province,job_link,salary_min,salary_max,salary_mid,sql,python,excel,tableau,power_bi
job_29a1edeff9405192,Business System Analyst - SAP FICO,Riverside Natural Foods Ltd.,Gap,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=29a1edeff9405192&bb=1f55PLPugu8BWYMgnfiFOsBGyf626gqddI3QMOJRe8C8WC0CfmKEiMp7qC0k7U2V2G62ef_iNKOruYf0N7KnJgLjQseQFj-nEfk7EMe_DgrnKa0imOjevjVhPTKx4C6-&xkcb=SoCh67M39Kh1NxxBJZ0HbzkdCdPP&fccid=ae696758cdc903a2&vjs=3,,,,0,0,0,0,0
job_8373174ef1fed4c2,Senior Tax Analyst,North American Construction Group Inc.,Excel,"1 priority ,, $1 billion dollars in contracted",Acheson,AB,https://ca.indeed.com/rc/clk?jk=8373174ef1fed4c2&bb=1f55PLPugu8BWYMgnfiFOi5aFnlYuj0vxId6TJCx_AJwYFpi28jtX6GYCklQ_bwxz7J7mwOKnIG3OFckwAHVV7yp0hgc7PB0iTDmAlc6Lzl-wUm0G7qVLRG4W1kbbbhK&xkcb=SoAV67M39Kh1NxxBJZ0GbzkdCdPP&fccid=9814c2a3a003fcd4&vjs=3,1.0,1.0,1.0,0,0,1,0,0
job_d4d6ce246def0067,"Intermediate Actuarial Analyst, Commercial Insurance Pricing",Definity Financial Corporation,"Excel, Sas, Vba, C#, Python, R","59,400Ã¢â‚¬â€œ$118,100 a year, 59,400 - $, 118,100 . &",Toronto,ON,https://ca.indeed.com/rc/clk?jk=d4d6ce246def0067&bb=1f55PLPugu8BWYMgnfiFOnZEzX-yLQEr3t3W5l0LKh5wpkJXOKhz2ogxL_JkakSb4v0u5YkZn1gtcUEcJnUsfG0wf5srNX7v45k4ZQ7SRb3JiwlFpJt2pXRbZy8mhBu_&xkcb=SoCI67M39Kh1NxxBJZ0FbzkdCdPP&fccid=236ef8b5fc73dcdc&vjs=3,59400.0,118100.0,88750.0,0,1,1,0,0
job_1e5cda660f7e1e66,Information and Data Management Advisor/Analyst/Officer,CNSC/CCSN,,,Ottawa,ON,https://ca.indeed.com/rc/clk?jk=1e5cda660f7e1e66&bb=c1IeITEEeMSR9_zAoYJfmqGPX-NgNsZI2BW703XXLh6u95BEsn1z6_cXlPgAXvNcNfoirLFIS_wXdrsEVzO8Jm4ja3dQML9Dmu5EeCibVDyCxIVWhWr39od73Xa7EH4d&xkcb=SoDr67M39Kh0zpw9ZB0JbzkdCdPP&fccid=e28e7f09700928bc&vjs=3,,,,0,0,0,0,0
job_be3a1b3c5bdc75fc,Data Analyst,Cabela's,"Sql, Power Bi, Python, Visual Basic, Excel, Google Cloud Platform","58,000 a year, 58,000.00 per year",Winnipeg,MB,https://ca.indeed.com/rc/clk?jk=be3a1b3c5bdc75fc&bb=c1IeITEEeMSR9_zAoYJfmnmM62us0KFYnif938j7oK9f6YzTClKIK2i2_LPv3PBpDfSZ4z78B7C5ZLyNoig2Aqtklh7pwaXbp-qElU8JDuw7hUghicNiBZsRWaWCaAkJ&xkcb=SoBf67M39Kh0zpw9ZB0IbzkdCdPP&fccid=d4345a9824de5567&cmp=Bass-Pro-Shops-%2526-Cabela%2527s&ti=Data+Analyst&vjs=3,58000.0,58000.0,58000.0,1,1,1,0,1
job_cd3c37bf082f043a,Data Analyst,Value Partners Investments,"Power Bi, Fabric, Tableau, Sql, Gap, Python, R","over $4.7 Billion in assets, $1.8 Billion in investment",Winnipeg,MB,https://ca.indeed.com/rc/clk?jk=cd3c37bf082f043a&bb=c1IeITEEeMSR9_zAoYJfmpEtTmfT2ic_PEgo4IH9z1ML84FsBzNXH-OcLUJKH5zKo9WXYb1WHoQbCT0mOIancdqwpvwLQ-VBX3mt9Zg2ju-IASoIih2xy_ZLMx1Ezrqy&xkcb=SoDR67M39Kh0zpw9ZB0PbzkdCdPP&fccid=556a5f4e75b93dfa&vjs=3,4.0,4.0,4.0,1,1,0,1,1
job_42a160165c9d2c31,"Analyst, Business Intelligence",Vancouver Whitecaps FC,"Sql, Tableau, Power BI, Excel","70,000Ã¢â‚¬â€œ$80,000 a year",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=42a160165c9d2c31&bb=c1IeITEEeMSR9_zAoYJfmqwOj8nL6izQ0alZVdMI1wujY6X0e0paMaGZLTssFFvdtLBZOj7pFP9fuX4NgWvDU0f-oqS3FC6UyC8htv7GmU4d-AsMBPslDtYfieeawlc0&xkcb=SoBl67M39Kh0zpw9ZB0ObzkdCdPP&fccid=cdde7cdbde5bec9c&vjs=3,70000.0,70000.0,70000.0,1,0,1,1,1
job_1a7775caf025b7ee,Senior Data Analyst,Canadian Tire Corporation,"Aws, Sql, Big Data, Snowflake, Hadoop, Azure, Python","5,000 per year",Oakville,ON,https://ca.indeed.com/rc/clk?jk=1a7775caf025b7ee&bb=c1IeITEEeMSR9_zAoYJfmsDmGgUI8xzZj1J36kJaQFFw8R0bMtpnvuKE8bbG1MskLEFRDlo4G1v5X4QRffEIYMwGCuj_VKFpG6veaqU9KGTxHqvfbW3pleAulTJoCggA&xkcb=SoD467M39Kh0zpw9ZB0NbzkdCdPP&fccid=2e16043297423070&vjs=3,5000.0,5000.0,5000.0,1,1,0,0,0
job_1594a2757f04d113,"Specialist, Business Intelligence Data Warehouse",Island Health,"Database, Sql",45.64Ã¢â‚¬â€œ$65.60 an hour,Victoria,BC,https://ca.indeed.com/rc/clk?jk=1594a2757f04d113&bb=c1IeITEEeMSR9_zAoYJfmojmk0DRhiteTWgF5fAgejGDkjfsdUy09nV3YWvyUSLCvYcTSlDRziWnh5UqwmqFOOBKRLyub-mTceXkv3QkbcuewDga6HowO5PzfUU8BwAq&xkcb=SoBM67M39Kh0zpw9ZB0MbzkdCdPP&fccid=139e079044c36dab&vjs=3,45.0,45.0,45.0,1,0,0,0,0
job_1a59690e57757123,Business Analyst,The Minto Group,"Power Bi, Excel, Sql",,Ottawa,ON,https://ca.indeed.com/rc/clk?jk=1a59690e57757123&bb=c1IeITEEeMSR9_zAoYJfmiB3ExTPoF220bnGe1Bk3zuT3MiBNU9RYEzyrADFjcY-mwMIUAeTBSXmAkBFtFpIGDdmvU5tnCvdpuRwUJHFVzEKaq5Sy6ZLnJXH5c7HHcqk&xkcb=SoCl67M39Kh0zpw9ZB0DbzkdCdPP&fccid=2e753a418f3f912a&vjs=3,,,,1,0,1,0,1
job_b63d0b883f41cbb4,Business Data Analyst,Scotiabank,"Big Data, Sql, Excel, Gap, Big Data",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=b63d0b883f41cbb4&bb=c1IeITEEeMSR9_zAoYJfmkIHw7UeH6-coZK3mUp6eEPgfHpBGLWjLayko7-_IwWlew2Fh7z2sGmQUoqRFXuYPua-wfwxggUv52F34EzbUj-HHJsN65OlnA%3D%3D&xkcb=SoCM67M39Kh0zpw9ZB0BbzkdCdPP&fccid=3002307a9e5b4706&vjs=3,,,,1,0,1,0,0
job_5b94fa70b9c2b73b,Senior Business Data Analyst,Ontario Securities Commission,"Tableau, Crystal, Sql, Gap, Python, R",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=5b94fa70b9c2b73b&bb=c1IeITEEeMSR9_zAoYJfmko0N_3fcsAxqc6ckdR5tLcfk-L_wbZaxuv5Dr7B54zP9yhAw_MAuII4Ik4Zv1g_xwmsPwFMFRmRIRE6kB2RaFIKUKuUDZBygLZ2m4ezlMr5&xkcb=SoA467M39Kh0zpw9ZB0AbzkdCdPP&fccid=0ccb45861694df0c&vjs=3,,,,1,1,0,1,0
job_4097989660f441cd,Business Analyst,Porter Airlines Inc.,Excel,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=4097989660f441cd&bb=c1IeITEEeMSR9_zAoYJfmukOi8EYBySNv5jaJeC36yDj3x-wxXCwepzMcokrnd5A1rSTw7YoAr_AEgmZiyKoMtMKCWDzoHNSEljTSKMiBgEmoiaHXQqYMpddvco6QQ5_&xkcb=SoC267M39Kh0zpw9ZB0HbzkdCdPP&fccid=8ba78c77344aa860&vjs=3,,,,0,0,1,0,0
job_5b40a92bfa42fab7,data analyst - informatics and systems,Systematic Squad Inc.,Database,30 an hour,Calgary,AB,https://ca.indeed.com/rc/clk?jk=5b40a92bfa42fab7&bb=c1IeITEEeMSR9_zAoYJfmsACtmmOM2Oi4GIm_zH7L2HZrgzZ2S40vqbUe6EU6IMPOQYi3Rv03TZhFWLxAMrGoBa92YBZHzqGjCMtw1YSkkB5EkukRbWY3w%3D%3D&xkcb=SoAC67M39Kh0zpw9ZB0GbzkdCdPP&fccid=371b6e6d723e528d&vjs=3,30.0,30.0,30.0,0,0,0,0,0
job_c9633fc7cf86885c,Business Systems Analyst,Delbridge Solutions Inc.,Sql,,Concord,ON,https://ca.indeed.com/rc/clk?jk=c9633fc7cf86885c&bb=c1IeITEEeMSR9_zAoYJfmkPotD3CjNPIDQtWd6q5SeyqSpfqbVCceayOmP089KNxLwYEI7HxeZMIn-k_k9WME4jQhyz2cx-znN0Mcwq_4evtY14xWuBkfLzfSZJ5DVp_&xkcb=SoCf67M39Kh0zpw9ZB0FbzkdCdPP&fccid=89a327cd2a4b0d86&vjs=3,,,,1,0,0,0,0
job_593d123ce604256e,"Capacity Planning Analyst, Workforce Management",Sun Life,"Tableau, Genesys, Sql","54,300Ã¢â‚¬â€œ$88,300 a year",North York,ON,https://ca.indeed.com/rc/clk?jk=593d123ce604256e&bb=htWWIAm3Jy5rodk1f1DI0DVKlshAqXuVf5mQQjhdC64-enR_7rLUUUOgaf64ASVPL3K5_xMZhuVLdpW2WiW-UGY-_Dw6qNLk21L_D6nSLE1A8FuD4U-P1w%3D%3D&xkcb=SoCK67M39Kh05FSD4Z0KbzkdCdPP&fccid=618943d89d0005a6&vjs=3,54300.0,54300.0,54300.0,1,0,0,1,0
job_4456382eae947f3f,"Risk Analyst, Third Party Risk Management",Aviva,Excel,,Markham,ON,https://ca.indeed.com/rc/clk?jk=4456382eae947f3f&bb=htWWIAm3Jy5rodk1f1DI0I-KQhP_AjSXQS2O8jlGdjk2Ie9cy3XVwJc8gVaFGWaAiV3_i2FityimO6GrF7PDmFjZLl8Y16_zXJXD5ZjxxI1tp1WGwGLqag%3D%3D&xkcb=SoAX67M39Kh05FSD4Z0JbzkdCdPP&fccid=27e4fac26c899190&vjs=3,,,,0,0,1,0,0
job_8c0fcc0685720671,"Business and Quality Assurance Analyst, Scotiabank",Scotiabank,,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=8c0fcc0685720671&bb=htWWIAm3Jy5rodk1f1DI0ALQzSr4OXABtIjTIDMd6LEXYWitMjG0Ha7P0X00FmUY9dJG-a6AmAj-Cykf9Rj29ERKDhLi6e1hdD7vSuUfnr1umBUnVYNWXg%3D%3D&xkcb=SoCj67M39Kh05FSD4Z0IbzkdCdPP&fccid=3002307a9e5b4706&vjs=3,,,,0,0,0,0,0
job_0d1571bba2a65888,"Capacity Planning Analyst, Workforce Management",Sun Life,"Tableau, Genesys, Sql","54,300Ã¢â‚¬â€œ$88,300 a year",Waterloo,ON,https://ca.indeed.com/rc/clk?jk=0d1571bba2a65888&bb=htWWIAm3Jy5rodk1f1DI0Jo_VZDlNQiF_TjJa3wOX8WzpPSbouUYJvXrgQjrhlf50-QxDnJxHgUS_AtBqH54OLoPTTEJrdtDxlEqwL4Eg13ZlX3Cq2COEA%3D%3D&xkcb=SoAt67M39Kh05FSD4Z0PbzkdCdPP&fccid=618943d89d0005a6&vjs=3,54300.0,54300.0,54300.0,1,0,0,1,0
job_563958e2f772b672,"Analyst, Marketing Analytics",Klick Health,"Tableau, Sql, Database",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=563958e2f772b672&bb=htWWIAm3Jy5rodk1f1DI0KvuwkbjdmWhiz5asmZElLeuDonWUl-JH4qQZud1JWnYkwTQ6nUDNPOqpUFWFvtwhCF1XiTuHi1R6rkNOfGUiIP2S-RVDwfgBL-KhdWocbey&xkcb=SoCZ67M39Kh05FSD4Z0ObzkdCdPP&fccid=832aa6ee75eceac4&vjs=3,,,,1,0,0,1,0
job_7e3af709c29c62e9,HR ServiceNow Analyst,Ledcor,"Excel, Database",,Calgary,AB,https://ca.indeed.com/rc/clk?jk=7e3af709c29c62e9&bb=htWWIAm3Jy5rodk1f1DI0P_viwrx8uhu1-Ct1c0G3Ye0g-tNzG034xDztuic2z1UMIJ5MK45MMTyLDoqTwl7PuvTI8Pl-SWK6aoOj_MFErQwb-WZm6RkkyeL5Svgc72k&xkcb=SoAE67M39Kh05FSD4Z0NbzkdCdPP&fccid=858565e37a126a9f&vjs=3,,,,0,0,1,0,0
job_041b2c064881c206,HR ServiceNow Analyst,Ledcor,"Excel, Database",,Edmonton,AB,https://ca.indeed.com/rc/clk?jk=041b2c064881c206&bb=htWWIAm3Jy5rodk1f1DI0IZPOwvpySBgVih6lUv_zlu99rYOW82vTGcUbj2hgvQz5dzZ5P22F23Se5b7Ic-Gwrggqc05uBWOrumicQR-kvXXTUWLecNccJ-WFL6sgzNr&xkcb=SoCw67M39Kh05FSD4Z0MbzkdCdPP&fccid=858565e37a126a9f&vjs=3,,,,0,0,1,0,0
job_fbfb3fa1134679ee,Strategic Risk Growth Analyst,Vault Credit Corporation,,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=fbfb3fa1134679ee&bb=htWWIAm3Jy5rodk1f1DI0MsbVUnmnvNTCboJELghxSlAe5VKtxjKJws9OJvxBF_wg7KcZ_eKXXgzDHwqqHzXfdwZ9kITmo_FVzM3tE59oghbwXn0WlOQbMK8d1ABNabr&xkcb=SoBZ67M39Kh05FSD4Z0DbzkdCdPP&fccid=a52e3ac2d173b9f3&vjs=3,,,,0,0,0,0,0
job_b3e43f6a21093d9b,"Analyst II, Credit Analytics, Full Stack",Affirm,"Machine Learning, Python, Sql","$109,000 - $159,000 # LI -",Remote in Toronto,ON,https://ca.indeed.com/rc/clk?jk=b3e43f6a21093d9b&bb=htWWIAm3Jy5rodk1f1DI0J3NZlep62csIBi-0SKyqTUcDKcsjMIqKqcT_LwjD_3fBmjXu_JNcLI7ZsHCp27GnrRZW1Qbj-pyWexBnmf1Xn8gVDtYAyz_sxJwE3ff--Bu&xkcb=SoDt67M39Kh05FSD4Z0CbzkdCdPP&fccid=5cf4e54c5ef78aa7&vjs=3,109000.0,159000.0,134000.0,1,1,0,0,0
job_ccc982fa91c87a11,"Windsor Police Service - Systems Analyst, Business Solutions",City of Windsor,"Database, Sql, SQL, Shell, C#, Python, Javascript","108,000Ã¢â‚¬â€œ$118,000 a year, 108,073 - $, 118,056 annually POSITION",Windsor,ON,https://ca.indeed.com/rc/clk?jk=ccc982fa91c87a11&bb=htWWIAm3Jy5rodk1f1DI0PBQYUpGhzG2mtdzuUg_MxG7KL2i-dp5E81DgNZbxeiQB3ycPQGYI94ErLXgwPMM0hQSODFPbiCQ3P21TuMMN15gVdjEqsMPEt3zKzTv1CdR&xkcb=SoBw67M39Kh05FSD4Z0BbzkdCdPP&fccid=7d1ae788f6a42ae3&vjs=3,108073.0,118056.0,113064.5,1,1,0,0,0
job_f0b74bdda0bd7d46,Sr. Business Analyst,Electronic Arts,"Tableau, Aws, Sql, Azure, Power Bi, Looker, Database","89,300Ã¢â‚¬â€œ$123,000 a year, 89,300 - $, 123,000 CAN Annually",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=f0b74bdda0bd7d46&bb=htWWIAm3Jy5rodk1f1DI0O5iyrl3_3kWTdAzZBlx666maDZeBspeF2eF8w831EFgnfGa7vqfsilJrQRwT96tjOvkC8Xz7Q3akhaCiN1WZ0B3UDL0DSJ5lg%3D%3D&xkcb=SoDE67M39Kh05FSD4Z0AbzkdCdPP&fccid=617d7f961cfcf54a&vjs=3,89300.0,123000.0,106150.0,1,0,0,1,1
job_d8279b044b15ac17,Business Analyst,MGIS,,,Ottawa,ON,https://ca.indeed.com/rc/clk?jk=d8279b044b15ac17&bb=htWWIAm3Jy5rodk1f1DI0OUWu5BBXJI6di4mU53zsb9KkhJ-IyesgmAy0sxhQc9S87C-gl740mtDLiK9cAy507YKvvAkynh0VmBeGYJ0FsaxgErr5wppib5FVKTn1k6t&xkcb=SoBK67M39Kh05FSD4Z0HbzkdCdPP&fccid=ec2ab2f197cb12bf&cmp=MGIS-Inc&ti=Business+Analyst&vjs=3,,,,0,0,0,0,0
job_68bc271a9f1401a4,HR ServiceNow Analyst,Ledcor,"Excel, Database",,Vancouver,BC,https://ca.indeed.com/rc/clk?jk=68bc271a9f1401a4&bb=htWWIAm3Jy5rodk1f1DI0DVKlshAqXuVWfgPj0KaYx6yY1n5KSTsI3kVe2HDgAeyYFHdn_Vj5OCCL5F-PEy8sSXHFoqGnHhSGoD8i3zKwBh1hurfByABbaUDUMe0vk4w&xkcb=SoD-67M39Kh05FSD4Z0GbzkdCdPP&fccid=858565e37a126a9f&vjs=3,,,,0,0,1,0,0
job_8bbc9230b8406046,RESEARCH ANALYST 1,City of Toronto,Excel,"43.58Ã¢â‚¬â€œ$47.75 an hour, $43.58 - $ 47.75 Shift, 47.75 Shift Information",Toronto,ON,https://ca.indeed.com/rc/clk?jk=8bbc9230b8406046&bb=htWWIAm3Jy5rodk1f1DI0NVFADUgfeuYcxFqe7QA9IkUVuCKSdjOkb3KJILiAgdGGM9hTNReGRyrCxStfZnUYVINQF82XsQ8ivvQ3kBLwJm6jiKyNEgMu0Q0cswySXT6&xkcb=SoDX67M39Kh05FSD4Z0EbzkdCdPP&fccid=f2087b51205d4920&vjs=3,58.0,47.0,52.5,0,0,1,0,0
job_67a618990fb17d3d,Merchandise Analyst,Circle K,Excel,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=67a618990fb17d3d&bb=IYr-rTI9TQosj0xvY7bKKJ8SwH1tkgwpJiFBbGizj_bSK8WWfPeEtx8Lvfhwpt_BSku7MVUHAIMdyjyxAF2CSl1jSz9nn9DEhjRh-LRG91DhYCj499a_OnGYDS_wBTFY&xkcb=SoCK67M39Kh0soQgXh0ObzkdCdPP&fccid=9cfe635d4940df97&vjs=3,,,,0,0,1,0,0
job_67ba4033973838d4,Risk Analyst,goeasy,"Sas, Sql",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=67ba4033973838d4&bb=IYr-rTI9TQosj0xvY7bKKFvkWhczN_TtiK2o8pECwI0xwrAuNPelT1Y_avImjuxzMROtw56cpn44fBEYKR8mhACYiUHgxZs27GcPq12sLI21KI0zE3ojGqsjLd6i-srL&xkcb=SoAX67M39Kh0soQgXh0NbzkdCdPP&fccid=6df7987324612088&vjs=3,,,,1,0,0,0,0
job_2e311574df6de05c,"Analyst, Reliability",Porter Airlines Inc.,"Tableau, Excel, R",,Toronto,ON,https://ca.indeed.com/rc/clk?jk=2e311574df6de05c&bb=IYr-rTI9TQosj0xvY7bKKGGUEESEyoPj8HgLzR6egWH9_nBgQbMij7I8ytXP7q-JJ-_Xl8DJ_2umCWeGJzQHrjIGTKXOlB6P5QTuLssK9YeM7oyzQllwJPvdePrz022K&xkcb=SoCj67M39Kh0soQgXh0MbzkdCdPP&fccid=8ba78c77344aa860&vjs=3,,,,0,0,1,1,0
job_8b9c26e25e34cc76,Business Intelligence Specialist Analytics (with Qlik experience),CAA Club Group,"Sql, Power BI, Ssrs, Qliksense, Big Data, SQL, Excel, Qlik Sense, Database",,Thornhill,ON,https://ca.indeed.com/rc/clk?jk=8b9c26e25e34cc76&bb=IYr-rTI9TQosj0xvY7bKKNLU4SfYelFW5v1-NI-bZSfgd7xuPX_XuyaJu_OBy5XoWN_V0M62NCflrUNRKPpsKjeWYRVcpR_Qvio2ocyBgnYlcigdpMS3vkJWCdMVlj8X&xkcb=SoBK67M39Kh0soQgXh0DbzkdCdPP&fccid=7d2f7fad63039d62&vjs=3,,,,1,0,1,0,1
job_c741fabb1a5359ce,"Portfolio Management Analyst, Quantitative Equity","Connor, Clark & Lunn Financial Group",Excel,"90,000Ã¢â‚¬â€œ$180,000 a year, $43 billion in assets, over $133 billion in financial, 90,000 Ã¢â‚¬ â€œ, 180,000 annually plus",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=c741fabb1a5359ce&bb=IYr-rTI9TQosj0xvY7bKKLt15xq7iUMjqYBccPvicwWa9DeLfVFV1-MMh34wjtHpeoxsWxPdIS-sK47hUNQG-DxNrp4TlQewKyPFBs_gChGMMMj10uB1F2ek4oh01Cle&xkcb=SoD-67M39Kh0soQgXh0CbzkdCdPP&fccid=55421a2b0bc2f146&vjs=3,90000.0,90000.0,90000.0,0,0,1,0,0
job_3bdae8016bdf748d,Business Analyst,Energy Safety Canada,"Database, Html",,Calgary,AB,https://ca.indeed.com/rc/clk?jk=3bdae8016bdf748d&bb=IYr-rTI9TQosj0xvY7bKKGe9CZ0xeksxPO62SKIN5LIFl7KLvGyJan2S4toT4BQm37A3Z4vrhLSyWZyympCDhkeOohXHQYEeXTHvJjOQiIz6YXXtyLX01WtHAefiAujq&xkcb=SoBj67M39Kh0soQgXh0BbzkdCdPP&fccid=6422339e02d93e53&vjs=3,,,,0,0,0,0,0
job_aaf522c6a29a4dac,Business Analyst,Bayshore HealthCare,"Power Bi, Jira, Miro",,Mississauga,ON,https://ca.indeed.com/rc/clk?jk=aaf522c6a29a4dac&bb=IYr-rTI9TQosj0xvY7bKKGIERcS0IcezegC9XNnBZACFjVzVY7xBY_yVEqSXtCk11oEpfimSx4jmmacgcb2LXzcwCXAgLaOkaYCrumFLMlb6jpTi3GvVM_lsiPyI-_1D&xkcb=SoDX67M39Kh0soQgXh0AbzkdCdPP&fccid=35be63b10340b18e&vjs=3,,,,0,0,0,0,1
job_b37cec9fe3eda594,data analyst - informatics and systems,SULYMON GLOBAL INC.,"Database, Python, Sql",43.50 an hour,North York,ON,https://ca.indeed.com/rc/clk?jk=b37cec9fe3eda594&bb=IYr-rTI9TQosj0xvY7bKKHu40KXAcdbdar0pAAKxiweWWtdHILJASeBKp1EwKSYWNEYbrP-mEu1iguTARJmwJ_vFy4EVvs-_Y8VYNgc4-kb8R17PcwuPXg%3D%3D&xkcb=SoBZ67M39Kh0soQgXh0HbzkdCdPP&fccid=7afe946850c4923b&vjs=3,43.0,43.0,43.0,1,1,0,0,0
job_4a657c9e9851789c,Chief Functional and Data Analyst,National Bank of Canada,"Aws, Confluence, Github, Java, Lucidchart, Jira",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=4a657c9e9851789c&bb=IYr-rTI9TQosj0xvY7bKKOVdWICK7RN9z4x3TUw87d0_JzmFYIAB3mgmX4l9i8xK-FZU4_UVpqZvWe0YxUQwz4ZOEc-CY5kkG1zzhYAI4JeCM5NW6Y7wtA%3D%3D&xkcb=SoDt67M39Kh0soQgXh0GbzkdCdPP&fccid=bb42ba28e525eb20&vjs=3,,,,0,0,0,0,0
job_5fb714de5efdac78,"Functional Analyst, Process Improvement",Vancouver Coastal Health,,"38.13Ã¢â‚¬â€œ$54.82 an hour, 38.13 / Hr, 54.82 / Hr",Vancouver,BC,https://ca.indeed.com/rc/clk?jk=5fb714de5efdac78&bb=IYr-rTI9TQosj0xvY7bKKGIEx838uYh-ZBA8mZ3aVQ1tmEMNgMnvQpuWSKSzuMA6KjpKUwy6olbuwNM4-ehY2Uvs3TICRVeSutXIzLvy9_yPH8ULX71b-wSXOuECAvUl&xkcb=SoBw67M39Kh0soQgXh0FbzkdCdPP&fccid=3513825c36972737&vjs=3,38.0,38.0,38.0,0,0,0,0,0
job_186a2fb4d9d11ea7,EMR Analyst,Medicentres Canada Inc.,,,Newmarket,ON,https://ca.indeed.com/rc/clk?jk=186a2fb4d9d11ea7&bb=IYr-rTI9TQosj0xvY7bKKLt15xq7iUMjlg9bKXCppa4daeW7Mh7z4VDqIUbxhXPeIZB3zIOSiDKIDt6cPjkcI655QngfhEIXVhO7QDCBYpmqaMVwdRdycvvYwoviGSWs&xkcb=SoDE67M39Kh0soQgXh0EbzkdCdPP&fccid=068bb04800c129c7&vjs=3,,,,0,0,0,0,0
job_e320b11cfc73ba1e,Business Process Analyst,ENERCARE,"Excel, Tableau, Sql, Gap, Power Bi",,Markham,ON,https://ca.indeed.com/rc/clk?jk=e320b11cfc73ba1e&bb=7jlhkeA5XUyVm8mCB4qOJywZsxaL9k4fSjXuetesfSLzwO-SCJ6duiwCLzqyBdA_xulLyA6s58Y3SrHtVhMX8XTI-H0juo33RllwsLXVHyAUejxi66LPlusblXvAoh5Q&xkcb=SoBs67M39Kh0TtSD4Z0KbzkdCdPP&fccid=f393085c1182b994&vjs=3,,,,1,0,1,1,1
job_4a8203bf3002e52c,Business Analyst Intern/Junior,NORSAT INTERNATIONAL INC,"Power Bi, Excel, Sql, Database","2,000 per year",Richmond,BC,https://ca.indeed.com/rc/clk?jk=4a8203bf3002e52c&bb=7jlhkeA5XUyVm8mCB4qOJ0TdsVccqbHndnhHb7CXnw2c9k2CgtM1Psw8HRso0GEuCS8piDWPu4H_G4cU4wbi_L0SIx4kXXVY4tadVLGeXU72O7QA3dqJgQ3V6PrFf1Go&xkcb=SoBF67M39Kh0TtSD4Z0IbzkdCdPP&fccid=058f788ce0775a15&vjs=3,2000.0,2000.0,2000.0,1,0,1,0,1
job_97552cfbec832ca1,Customer Solution Analyst,McCain Foods Limited,Power Bi,,Toronto,ON,https://ca.indeed.com/rc/clk?jk=97552cfbec832ca1&bb=7jlhkeA5XUyVm8mCB4qOJ_i5VNyQnralfYZ4o4Tvdl95sYq6G9IA2ZsPQZPmKsZBF8ssUjvyrgCx1Sjwc7F3CY3O8zH25sCbJ3MfMLDBqI6xHp9TKK66VqEPVDFfolgC&xkcb=SoDL67M39Kh0TtSD4Z0PbzkdCdPP&fccid=62877b20e947a8f1&vjs=3,,,,0,0,0,0,1
job_15db65817f5f91cf,"IT Business Analyst, Intact Lab",Intact,"Machine Learning, Jira, Confluence",,MontrÃƒÂ©al,QC,https://ca.indeed.com/rc/clk?jk=15db65817f5f91cf&bb=7jlhkeA5XUyVm8mCB4qOJ8mRCEZX07LgnnHYFCT1g5u7vn8tD5V5oKgIYzNhpfkSIOFoDFQybYWhkQTzEPZJDqCtwgvtT_d_8gdRHrZc5_oDIIrcAGU0a44sZ5hcuiEC&xkcb=SoB_67M39Kh0TtSD4Z0ObzkdCdPP&fccid=a614b30520ebe6c9&vjs=3,,,,0,0,0,0,0
job_6cf254802e53333f,Pricing Analyst,Alliance Door Products,Excel,"#1 2076 Townline Rd, #INDA & nbsp ;",Abbotsford,BC,https://ca.indeed.com/rc/clk?jk=6cf254802e53333f&bb=7jlhkeA5XUyVm8mCB4qOJ3ehCybnPLe2Yh66DGCJqi8967lv9MbF2ASSz2YoO6GB7E8vZ8kvtE9dvuvckT6WxYsIsJgskvjWJaxHR5MRu6ZsfmjvhjNRNwSARGKFTyNG&xkcb=SoDi67M39Kh0TtSD4Z0NbzkdCdPP&fccid=d71abfed15455cdf&vjs=3,1.0,1.0,1.0,0,0,1,0,0
job_d5018576542a863f,Business Support Systems Analyst,Eastlink,,,Halifax,NS,https://ca.indeed.com/rc/clk?jk=d5018576542a863f&bb=7jlhkeA5XUyVm8mCB4qOJ9ybuS6VgXluqHk9PVzvMxgVtu63zZoTJzm2j0M8lhsx6Lx0FNuWMIheyj26c5dSQsgfrc79M9ofjZaYgXjwTmStvQTQWIC6W4--H6q3-O9W&xkcb=SoBW67M39Kh0TtSD4Z0MbzkdCdPP&fccid=9c15338ad718be23&vjs=3,,,,0,0,0,0,0
